Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,31/10/2012,22-108,POR,,LAL,24:00:00,34:59:00,7,17,0.412,1,4,0.25,8,8,1,0,3,3,11,1,0,6,2,23,16.7,16
2,2,02/11/2012,22-110,POR,@,OKC,24:00:00,37:33:00,9,19,0.474,2,6,0.333,1,1,1,1,2,3,7,1,0,2,1,21,16.1,-9
3,3,03/11/2012,22-111,POR,@,HOU,24:00:00,42:18:00,8,15,0.533,3,6,0.5,1,2,0.5,1,5,6,9,0,0,3,0,20,17.8,10
4,4,05/11/2012,22-113,POR,@,DAL,24:00:00,32:47:00,2,13,0.154,1,8,0.125,8,8,1,1,2,3,5,1,0,1,2,13,8.7,-12
5,5,08/11/2012,22-116,POR,,LAC,24:00:00,41:21:00,6,13,0.462,2,4,0.5,2,4,0.5,1,1,2,4,3,0,3,2,16,11.5,-9
6,6,10/11/2012,22-118,POR,,SAS,24:00:00,37:49:00,8,16,0.5,4,8,0.5,0,1,0,1,2,3,6,2,0,4,3,20,13.9,1
7,7,12/11/2012,22-120,POR,,ATL,24:00:00,38:36:00,5,18,0.278,2,7,0.286,0,0,,1,2,3,2,2,1,4,3,12,1.6,-20
8,8,13/11/2012,22-121,POR,@,SAC,24:00:00,35:10:00,7,10,0.7,5,6,0.833,3,4,0.75,1,1,2,9,0,0,4,2,22,19.9,24
9,9,16/11/2012,22-124,POR,,HOU,24:00:00,42:15:00,9,18,0.5,3,9,0.333,6,6,1,0,5,5,5,2,0,4,2,27,20.2,10
10,10,18/11/2012,22-126,POR,,CHI,24:00:00,32:15:00,7,13,0.538,1,4,0.25,1,2,0.5,0,2,2,3,3,0,2,2,16,12.2,-5
11,11,21/11/2012,22-129,POR,@,PHO,24:00:00,35:13:00,7,13,0.538,2,4,0.5,8,9,0.889,0,0,0,3,1,0,6,1,24,14,-16
12,12,23/11/2012,22-131,POR,,MIN,24:00:00,37:07:00,11,17,0.647,4,8,0.5,2,4,0.5,0,4,4,8,0,1,0,0,28,27.2,10
13,13,25/11/2012,22-133,POR,@,BRK,24:00:00,31:09:00,4,12,0.333,3,5,0.6,2,2,1,1,5,6,7,2,2,4,4,13,11.1,-12
14,14,26/11/2012,22-134,POR,@,DET,24:00:00,36:53:00,4,18,0.222,1,5,0.2,3,3,1,1,2,3,7,1,0,3,4,12,3.6,-5
15,15,28/11/2012,22-136,POR,@,WAS,24:00:00,42:34:00,6,21,0.286,4,9,0.444,4,4,1,2,0,2,5,2,0,2,1,20,12.2,2
16,16,30/11/2012,22-138,POR,@,BOS,24:00:00,30:37:00,2,8,0.25,1,5,0.2,3,4,0.75,1,2,3,3,1,0,3,3,8,3,-12
17,17,01/12/2012,22-139,POR,@,CLE,24:00:00,45:51:00,9,17,0.529,4,7,0.571,2,2,1,2,4,6,11,1,0,6,4,24,19.4,4
18,18,03/12/2012,22-141,POR,@,CHA,24:00:00,42:52:00,6,16,0.375,1,8,0.125,11,14,0.786,1,2,3,9,1,0,3,4,24,18,11
19,19,05/12/2012,22-143,POR,@,IND,24:00:00,42:40:00,9,15,0.6,1,5,0.2,4,5,0.8,0,3,3,6,0,0,0,3,23,19.6,-3
20,20,08/12/2012,22-146,POR,,SAC,24:00:00,38:51:00,5,13,0.385,2,5,0.4,0,1,0,0,1,1,9,0,0,4,1,12,6.7,-16
21,21,10/12/2012,22-148,POR,,TOR,24:00:00,35:30:00,2,14,0.143,0,5,0,5,5,1,1,4,5,6,0,0,2,0,9,4.1,16
22,22,13/12/2012,22-151,POR,,SAS,24:00:00,40:29:00,11,22,0.5,2,6,0.333,5,5,1,0,7,7,6,0,0,2,3,29,21.1,6
23,23,16/12/2012,22-154,POR,,NOH,24:00:00,38:35:00,5,14,0.357,4,10,0.4,2,2,1,0,2,2,4,1,1,1,3,16,11.1,-3
24,24,20/12/2012,22-158,POR,,DEN,24:00:00,35:23:00,3,14,0.214,1,6,0.167,5,6,0.833,1,3,4,10,1,0,2,0,12,10.6,9
25,25,22/12/2012,22-160,POR,,PHO,24:00:00,39:02:00,7,13,0.538,2,5,0.4,9,10,0.9,1,0,1,7,1,0,3,2,25,21.1,7
26,26,23/12/2012,22-161,POR,@,SAC,24:00:00,35:54:00,6,14,0.429,3,6,0.5,0,0,,0,2,2,7,1,1,3,1,15,11.4,-3
27,27,26/12/2012,22-164,POR,,SAC,24:00:00,37:47:00,7,14,0.5,3,5,0.6,0,0,,2,6,8,11,1,1,4,3,17,17.4,27
28,28,28/12/2012,22-166,POR,@,LAL,24:00:00,37:28:00,4,17,0.235,1,4,0.25,2,2,1,0,2,2,4,1,0,3,2,11,1.3,-21
29,29,29/12/2012,22-167,POR,,PHI,24:00:00,38:40:00,8,18,0.444,4,11,0.364,0,0,,0,0,0,0,0,1,1,3,20,9.1,1
30,30,01/01/2013,22-170,POR,@,NYK,24:00:00,39:33:00,9,19,0.474,2,8,0.25,1,2,0.5,0,5,5,6,2,0,3,1,21,15.2,5
31,31,02/01/2013,22-171,POR,@,TOR,24:00:00,37:23:00,6,13,0.462,1,5,0.2,5,6,0.833,1,4,5,7,0,0,7,2,18,9.9,-18
32,32,04/01/2013,22-173,POR,@,MEM,24:00:00,37:59:00,5,14,0.357,1,4,0.25,0,0,,0,5,5,8,1,0,5,0,11,6.3,-1
33,33,05/01/2013,22-174,POR,@,MIN,24:00:00,38:48:00,7,14,0.5,3,5,0.6,3,3,1,2,2,4,6,0,0,3,3,20,15,16
34,34,07/01/2013,22-176,POR,,ORL,24:00:00,42:57:00,7,17,0.412,0,6,0,4,4,1,0,3,3,10,2,0,3,2,18,15,10
35,35,10/01/2013,22-179,POR,,MIA,24:00:00,41:13:00,4,11,0.364,2,7,0.286,0,2,0,0,3,3,8,2,0,2,0,10,9.6,3
36,36,11/01/2013,22-180,POR,@,GSW,24:00:00,42:40:00,15,25,0.6,7,12,0.583,0,0,,1,5,6,4,2,0,2,1,37,30.1,4
37,37,13/01/2013,22-182,POR,,OKC,1,40:50:00,3,14,0.214,2,9,0.222,1,2,0.5,1,3,4,9,1,0,3,2,9,5.1,-2
38,38,15/01/2013,22-184,POR,@,DEN,1,42:12:00,5,14,0.357,3,5,0.6,1,2,0.5,0,8,8,5,1,2,2,4,14,10.5,-5
39,39,16/01/2013,22-185,POR,,CLE,24:00:00,36:14:00,3,9,0.333,1,5,0.2,6,8,0.75,0,1,1,7,1,0,2,3,13,10.1,-1
40,40,19/01/2013,22-188,POR,,MIL,24:00:00,41:39:00,9,21,0.429,3,9,0.333,5,6,0.833,0,3,3,10,1,1,3,3,26,19.9,14
41,41,21/01/2013,22-190,POR,,WAS,24:00:00,37:33:00,7,17,0.412,2,6,0.333,2,2,1,1,2,3,5,0,0,3,2,18,9.9,-10
42,42,23/01/2013,22-192,POR,,IND,24:00:00,38:45:00,9,16,0.563,0,3,0,2,2,1,1,1,2,8,0,0,0,1,20,18.6,7
43,43,26/01/2013,22-195,POR,,LAC,24:00:00,37:22:00,6,13,0.462,4,7,0.571,4,4,1,0,0,0,2,2,0,3,1,20,13.3,-1
44,44,27/01/2013,22-196,POR,@,LAC,24:00:00,37:18:00,5,14,0.357,2,7,0.286,4,4,1,0,2,2,5,1,1,5,2,16,8.2,-14
45,45,29/01/2013,22-198,POR,,DAL,1,40:18:00,3,11,0.273,2,6,0.333,2,2,1,0,1,1,8,1,0,3,3,10,6.2,6
46,46,01/02/2013,22-201,POR,@,UTA,1,41:47:00,10,23,0.435,3,8,0.375,3,3,1,0,3,3,5,0,1,4,1,26,14.6,-3
47,47,02/02/2013,22-202,POR,,UTA,24:00:00,40:22:00,9,17,0.529,3,5,0.6,2,2,1,0,3,3,8,0,0,4,3,23,16,2
48,48,04/02/2013,22-204,POR,@,MIN,24:00:00,38:03:00,9,17,0.529,0,2,0,3,3,1,0,4,4,6,3,0,5,5,21,14.1,-8
49,49,06/02/2013,22-206,POR,@,DAL,24:00:00,38:57:00,6,17,0.353,3,8,0.375,4,4,1,0,4,4,6,1,1,0,2,19,15.8,8
50,50,08/02/2013,22-208,POR,@,HOU,24:00:00,33:26:00,7,13,0.538,2,5,0.4,2,3,0.667,0,3,3,6,0,0,2,2,18,13.6,-18
51,51,10/02/2013,22-210,POR,@,ORL,24:00:00,40:19:00,1,16,0.063,0,8,0,2,2,1,0,3,3,12,1,1,4,0,4,0.2,-4
52,52,12/02/2013,22-212,POR,@,MIA,24:00:00,38:57:00,10,18,0.556,3,8,0.375,10,11,0.909,0,1,1,3,0,0,4,2,33,21.6,-21
53,53,13/02/2013,22-213,POR,@,NOH,24:00:00,35:21:00,4,15,0.267,0,2,0,4,4,1,0,2,2,4,1,0,3,3,12,3.3,-22
54,54,19/02/2013,22-219,POR,,PHO,24:00:00,40:37:00,8,19,0.421,3,8,0.375,5,5,1,0,0,0,7,0,0,6,0,24,12.8,-3
55,55,22/02/2013,22-222,POR,@,LAL,24:00:00,40:16:00,9,22,0.409,1,5,0.2,0,0,,0,3,3,7,1,0,1,3,19,11.8,-8
56,56,24/02/2013,22-224,POR,,BOS,24:00:00,38:39:00,5,16,0.313,0,5,0,2,2,1,1,5,6,6,0,0,2,0,12,7.2,4
57,57,27/02/2013,22-227,POR,,DEN,24:00:00,37:12:00,8,14,0.571,4,6,0.667,6,8,0.75,1,2,3,4,1,0,5,4,26,17.1,6
58,58,02/03/2013,22-230,POR,,MIN,24:00:00,39:16:00,9,18,0.5,2,5,0.4,4,4,1,2,4,6,4,0,0,0,3,24,19.2,22
59,59,04/03/2013,22-232,POR,,CHA,24:00:00,38:06:00,8,15,0.533,3,8,0.375,1,2,0.5,0,3,3,7,2,0,2,1,20,17.7,17
60,60,06/03/2013,22-234,POR,@,MEM,24:00:00,36:17:00,8,16,0.5,2,6,0.333,2,3,0.667,0,0,0,4,1,0,2,2,20,12.6,-6
61,61,08/03/2013,22-236,POR,@,SAS,24:00:00,39:59:00,12,20,0.6,3,4,0.75,8,8,1,1,2,3,9,2,0,0,3,35,34.2,33
62,62,10/03/2013,22-238,POR,@,NOH,24:00:00,37:47:00,9,16,0.563,2,5,0.4,0,1,0,0,2,2,8,1,0,4,0,20,15.2,5
63,63,12/03/2013,22-240,POR,,MEM,24:00:00,38:43:00,8,17,0.471,3,5,0.6,8,8,1,0,1,1,7,0,0,2,3,27,20.3,-4
64,64,14/03/2013,22-242,POR,,NYK,24:00:00,40:11:00,11,18,0.611,4,11,0.364,0,1,0,1,1,2,10,2,0,1,3,26,25.2,25
65,65,16/03/2013,22-244,POR,,DET,24:00:00,38:07:00,3,12,0.25,1,5,0.2,7,7,1,0,2,2,7,0,0,2,3,14,9.1,8
66,66,18/03/2013,22-246,POR,@,PHI,24:00:00,41:57:00,10,20,0.5,5,7,0.714,2,3,0.667,2,5,7,7,0,0,4,3,27,19.2,2
67,67,19/03/2013,22-247,POR,@,MIL,24:00:00,44:35:00,2,10,0.2,0,4,0,4,4,1,0,3,3,11,1,0,6,3,8,4.2,-3
68,68,21/03/2013,22-249,POR,@,CHI,24:00:00,37:28:00,9,17,0.529,4,7,0.571,2,2,1,1,3,4,7,0,0,5,1,24,16.8,11
69,69,22/03/2013,22-250,POR,@,ATL,24:00:00,38:36:00,8,16,0.5,4,5,0.8,2,2,1,0,3,3,4,0,0,2,3,22,14.5,13
70,70,24/03/2013,22-252,POR,@,OKC,24:00:00,38:03:00,7,16,0.438,4,9,0.444,1,2,0.5,2,2,4,6,0,0,2,1,19,14,-11
71,71,27/03/2013,22-255,POR,,BRK,24:00:00,34:22:00,4,12,0.333,3,5,0.6,4,5,0.8,1,3,4,3,0,0,5,0,15,6.5,-14
72,72,29/03/2013,22-257,POR,,UTA,24:00:00,39:31:00,7,16,0.438,0,1,0,10,14,0.714,0,2,2,7,1,0,2,3,24,17.3,-15
73,73,30/03/2013,22-258,POR,@,GSW,24:00:00,31:26:00,4,11,0.364,2,3,0.667,6,7,0.857,0,1,1,8,1,0,3,4,16,11.8,-8
74,74,01/04/2013,22-260,POR,@,UTA,24:00:00,39:29:00,7,16,0.438,3,7,0.429,0,0,,0,5,5,5,0,1,2,2,17,11.5,-16
75,75,03/04/2013,22-262,POR,,MEM,24:00:00,40:44:00,8,19,0.421,1,6,0.167,0,1,0,0,4,4,6,0,1,5,3,17,6.4,-14
76,76,05/04/2013,22-264,POR,,HOU,24:00:00,40:23:00,4,12,0.333,1,2,0.5,2,3,0.667,2,1,3,7,2,0,3,1,11,9,-15
77,77,07/04/2013,22-266,POR,,DAL,24:00:00,40:23:00,6,19,0.316,0,5,0,3,5,0.6,0,1,1,4,0,0,0,2,15,5.6,3
78,78,10/04/2013,22-269,POR,,LAL,24:00:00,42:47:00,12,25,0.48,5,11,0.455,9,9,1,0,1,1,9,3,0,2,2,38,32.1,-1
79,79,12/04/2013,22-271,POR,,OKC,24:00:00,37:13:00,3,14,0.214,1,5,0.2,3,4,0.75,1,2,3,8,1,0,1,4,10,6.3,-12
80,80,14/04/2013,22-273,POR,@,DEN,24:00:00,39:35:00,10,17,0.588,4,10,0.4,6,7,0.857,0,5,5,6,1,2,8,2,30,21,-12
81,81,16/04/2013,22-275,POR,@,LAC,24:00:00,40:02:00,4,12,0.333,2,7,0.286,2,3,0.667,0,3,3,8,0,0,4,2,12,6.5,-16
82,82,17/04/2013,22-276,POR,,GSW,24:00:00,37:36:00,7,13,0.538,2,5,0.4,5,6,0.833,0,1,1,3,1,0,2,2,21,14.9,-8
1,1,29/10/2014,24-106,POR,,OKC,1,29:38:00,3,10,0.3,2,7,0.286,2,2,1,0,2,2,5,1,0,1,4,10,6.7,9
2,2,31/10/2014,24-108,POR,@,SAC,1,35:20:00,4,13,0.308,4,8,0.5,8,9,0.889,2,5,7,2,0,1,1,4,20,14.5,-16
3,3,02/11/2014,24-110,POR,,GSW,1,38:22:00,4,18,0.222,1,7,0.143,2,2,1,3,3,6,5,0,0,2,1,11,4.1,-3
4,4,04/11/2014,24-112,POR,,CLE,1,36:13:00,6,13,0.462,5,10,0.5,10,10,1,1,5,6,7,1,1,0,2,27,28.3,15
5,5,06/11/2014,24-114,POR,,DAL,1,31:52:00,6,13,0.462,1,6,0.167,5,5,1,0,5,5,6,1,0,5,1,18,12.6,23
6,6,08/11/2014,24-116,POR,@,LAC,1,38:36:00,9,14,0.643,4,8,0.5,3,4,0.75,0,7,7,8,0,0,5,5,25,19.1,-1
7,7,09/11/2014,24-117,POR,,DEN,1,33:44:00,4,9,0.444,2,5,0.4,1,1,1,1,4,5,7,2,0,0,3,11,13.9,-1
8,8,11/11/2014,24-119,POR,,CHO,1,38:37:00,12,21,0.571,5,8,0.625,0,0,,1,3,4,7,2,0,6,1,29,21.2,-3
9,9,12/11/2014,24-120,POR,@,DEN,1,30:06:00,10,16,0.625,5,6,0.833,2,2,1,1,4,5,9,2,0,4,1,27,25.6,28
10,10,15/11/2014,24-123,POR,,BRK,1,37:54:00,8,14,0.571,4,6,0.667,8,9,0.889,0,5,5,10,0,0,4,2,28,24.7,2
11,11,17/11/2014,24-125,POR,,NOP,1,35:26:00,7,18,0.389,2,7,0.286,8,8,1,1,3,4,7,2,0,4,2,24,17.9,-2
12,12,21/11/2014,24-129,POR,,CHI,1,26:07:00,7,9,0.778,4,4,1,3,3,1,0,6,6,9,1,0,4,0,21,22.6,40
13,13,23/11/2014,24-131,POR,@,BOS,1,37:54:00,4,14,0.286,2,6,0.333,2,2,1,0,9,9,5,4,0,5,2,12,8.2,4
14,14,24/11/2014,24-132,POR,@,PHI,1,37:02:00,6,11,0.545,1,4,0.25,3,3,1,1,4,5,4,2,0,3,3,16,13.2,14
15,15,26/11/2014,24-134,POR,@,CHO,1,35:30:00,8,17,0.471,4,8,0.5,2,3,0.667,0,4,4,7,1,0,1,2,22,18.2,13
16,16,28/11/2014,24-136,POR,,MEM,1,35:55:00,7,16,0.438,1,6,0.167,5,7,0.714,1,3,4,9,3,0,1,1,20,20.3,-5
17,17,30/11/2014,24-138,POR,,MIN,1,35:32:00,6,14,0.429,1,7,0.143,4,7,0.571,0,1,1,8,3,1,1,1,17,16.6,-1
18,18,02/12/2014,24-140,POR,@,DEN,1,31:00:00,7,15,0.467,1,5,0.2,2,2,1,1,2,3,6,1,0,2,5,17,11.8,2
19,19,04/12/2014,24-142,POR,,IND,1,34:21:00,7,15,0.467,1,5,0.2,8,11,0.727,0,8,8,3,2,0,1,1,23,19.2,6
20,20,07/12/2014,24-145,POR,@,NYK,1,36:09:00,5,16,0.313,2,8,0.25,8,9,0.889,0,5,5,2,1,0,1,0,20,13.3,11
21,21,09/12/2014,24-147,POR,@,DET,1,35:20:00,6,14,0.429,1,5,0.2,1,2,0.5,0,5,5,7,2,0,2,2,14,11.8,10
22,22,10/12/2014,24-148,POR,@,MIN,1,41:42:00,9,24,0.375,2,12,0.167,3,3,1,1,6,7,5,3,0,1,3,23,16.6,0
23,23,12/12/2014,24-150,POR,@,CHI,1,38:18:00,13,21,0.619,7,11,0.636,2,3,0.667,0,5,5,6,0,0,4,3,35,25.6,-3
24,24,13/12/2014,24-151,POR,@,IND,1,36:38:00,7,22,0.318,0,3,0,4,4,1,0,3,3,4,1,0,1,2,18,8.3,13
25,25,15/12/2014,24-153,POR,,SAS,1,33:48:00,8,18,0.444,1,3,0.333,6,6,1,3,7,10,6,2,0,2,3,23,20.8,8
26,26,17/12/2014,24-155,POR,,MIL,1,36:39:00,10,18,0.556,4,7,0.571,5,6,0.833,0,3,3,7,2,0,4,3,29,22.6,14
27,27,19/12/2014,24-157,POR,@,SAS,1,52:30:00,16,29,0.552,4,9,0.444,7,8,0.875,0,3,3,6,2,1,4,2,43,31.7,20
28,28,20/12/2014,24-158,POR,@,NOP,1,27:47:00,6,12,0.5,3,6,0.5,2,2,1,0,3,3,7,1,0,1,2,17,16,30
29,29,22/12/2014,24-160,POR,@,HOU,1,32:12:00,6,16,0.375,0,5,0,6,6,1,1,2,3,3,1,0,6,1,18,7.2,-18
30,30,23/12/2014,24-161,POR,@,OKC,1,45:46:00,11,21,0.524,8,12,0.667,10,11,0.909,1,5,6,11,2,0,2,1,40,38.8,17
31,31,26/12/2014,24-164,POR,,PHI,1,32:30:00,9,17,0.529,3,8,0.375,7,7,1,0,5,5,9,1,0,7,1,28,21.1,18
32,32,28/12/2014,24-166,POR,,NYK,1,29:41:00,4,11,0.364,2,6,0.333,1,2,0.5,0,4,4,6,2,0,2,0,11,9.9,14
33,33,30/12/2014,24-168,POR,,TOR,1,46:11:00,9,24,0.375,4,15,0.267,4,5,0.8,0,2,2,9,1,2,2,3,26,18.5,11
