Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
65,,14/03/2016,27-162,CHI,,TOR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
66,54,16/03/2016,27-164,CHI,,WAS,1,29:04:00,7,19,0.368,0,1,0,2,2,1,0,3,3,4,2,0,4,0,16,7.2,-5
67,55,17/03/2016,27-165,CHI,,BRK,1,29:07:00,5,12,0.417,1,1,1,1,1,1,0,3,3,5,1,0,1,1,12,9.6,-3
68,56,19/03/2016,27-167,CHI,,UTA,1,30:38:00,10,15,0.667,2,2,1,0,0,,1,2,3,4,0,0,3,2,22,15.8,5
69,57,21/03/2016,27-169,CHI,,SAC,1,33:04:00,9,15,0.6,0,1,0,0,2,0,0,5,5,4,1,0,1,0,18,14.6,18
70,58,23/03/2016,27-171,CHI,,NYK,1,31:36:00,9,17,0.529,2,5,0.4,1,1,1,0,3,3,4,0,0,0,1,21,16,-4
71,59,24/03/2016,27-172,CHI,,NYK,1,38:58:00,13,24,0.542,1,4,0.25,3,4,0.75,0,2,2,3,2,0,1,1,30,21.3,-6
72,60,26/03/2016,27-174,CHI,,ORL,1,29:26:00,4,14,0.286,1,4,0.25,0,2,0,2,1,3,2,0,0,4,0,9,-0.9,-13
73,61,28/03/2016,27-176,CHI,,ATL,1,34:03:00,8,25,0.32,2,4,0.5,2,2,1,2,3,5,5,2,1,1,1,20,12.8,-1
74,62,29/03/2016,27-177,CHI,,IND,1,28:52:00,4,15,0.267,0,2,0,0,0,,0,1,1,4,0,0,0,2,8,1.4,-13
75,63,31/03/2016,27-179,CHI,,HOU,1,11:57,0,0,,0,0,,0,0,,0,0,0,2,0,0,3,0,0,-1.6,-1
76,,02/04/2016,27-181,CHI,,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,,03/04/2016,27-182,CHI,,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,64,05/04/2016,27-184,CHI,,MEM,1,35:13:00,5,15,0.333,0,3,0,2,2,1,2,3,5,8,1,0,5,1,12,7,-6
79,65,07/04/2016,27-186,CHI,,MIA,1,35:42:00,7,16,0.438,0,0,,3,4,0.75,1,2,3,3,2,0,2,0,17,11.6,3
80,66,09/04/2016,27-188,CHI,,CLE,1,32:05:00,5,14,0.357,0,2,0,0,0,,0,2,2,3,0,0,2,0,10,2.9,-20
81,,11/04/2016,27-190,CHI,,NOP,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,,13/04/2016,27-192,CHI,,PHI,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
