Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,,07/04/2019,21-162,LAL,,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
82,,09/04/2019,21-164,LAL,,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1,22/10/2019,21-360,NOP,@,TOR,1,24:50:00,2,7,0.286,2,3,0.667,2,2,1,0,5,5,5,0,0,1,2,8,7.1,-7
2,2,25/10/2019,21-363,NOP,,DAL,1,33:13:00,6,16,0.375,3,12,0.25,0,2,0,1,7,8,5,2,0,2,3,15,10.5,-14
3,3,26/10/2019,21-364,NOP,@,HOU,1,35:39:00,6,13,0.462,4,9,0.444,2,2,1,0,2,2,10,3,0,0,2,18,21.1,0
4,4,28/10/2019,22-001,NOP,,GSW,1,31:05:00,4,10,0.4,2,6,0.333,2,2,1,1,3,4,9,2,0,2,1,12,14.1,-2
5,5,31/10/2019,22-004,NOP,,DEN,1,31:39:00,4,7,0.571,1,2,0.5,0,0,,0,3,3,8,1,1,3,2,9,10.1,17
6,6,02/11/2019,22-006,NOP,@,OKC,1,32:31:00,4,11,0.364,2,5,0.4,0,2,0,2,6,8,7,3,0,5,3,10,8,4
7,7,04/11/2019,22-008,NOP,@,BRK,1,20:52,6,10,0.6,3,7,0.429,0,0,,1,1,2,3,0,0,2,1,15,11.1,-16
8,8,08/11/2019,22-012,NOP,,TOR,1,22:31,2,8,0.25,1,5,0.2,0,0,,1,3,4,2,2,0,4,0,5,1.2,-9
9,,09/11/2019,22-013,NOP,@,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,11/11/2019,22-015,NOP,,HOU,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,14/11/2019,22-018,NOP,,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,16/11/2019,22-020,NOP,@,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,17/11/2019,22-021,NOP,,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,19/11/2019,22-023,NOP,,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,9,21/11/2019,22-025,NOP,@,PHO,0,19:27,3,9,0.333,2,7,0.286,0,0,,0,1,1,5,0,0,3,3,8,2.5,-11
16,10,23/11/2019,22-027,NOP,@,UTA,0,24:40:00,5,15,0.333,3,7,0.429,0,0,,2,2,4,4,0,1,2,2,13,7.2,9
17,11,24/11/2019,22-028,NOP,@,LAC,0,21:05,4,13,0.308,1,7,0.143,0,0,,2,2,4,5,1,0,2,1,9,5.6,-27
18,,27/11/2019,22-031,NOP,,LAL,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
19,,29/11/2019,22-033,NOP,@,OKC,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,12,01/12/2019,22-035,NOP,,OKC,1,32:47:00,5,11,0.455,4,8,0.5,0,0,,0,4,4,7,0,1,4,4,14,9.5,-10
21,13,03/12/2019,22-037,NOP,,DAL,1,30:12:00,2,12,0.167,2,10,0.2,0,0,,1,5,6,3,0,0,1,1,6,1.3,-8
22,14,05/12/2019,22-039,NOP,,PHO,1,43:27:00,6,9,0.667,4,5,0.8,4,4,1,0,6,6,11,3,2,7,2,20,22.2,5
23,15,07/12/2019,22-041,NOP,@,DAL,1,27:20:00,1,9,0.111,0,7,0,0,0,,1,3,4,2,0,1,3,3,2,-4.4,-28
24,16,09/12/2019,22-043,NOP,,DET,0,29:31:00,3,5,0.6,0,0,,0,0,,1,6,7,4,0,0,1,3,6,6.8,-3
25,17,11/12/2019,22-045,NOP,@,MIL,0,22:50,2,9,0.222,1,5,0.2,1,3,0.333,1,4,5,6,4,0,4,0,6,5.8,-8
26,18,13/12/2019,22-047,NOP,@,PHI,0,23:11,2,6,0.333,1,3,0.333,1,2,0.5,1,1,2,3,1,0,1,2,6,4.5,-8
27,19,15/12/2019,22-049,NOP,,ORL,0,27:03:00,3,7,0.429,2,4,0.5,1,3,0.333,2,3,5,6,1,0,2,2,9,9.2,-22
28,20,17/12/2019,22-051,NOP,,BRK,1,35:23:00,4,13,0.308,1,5,0.2,1,3,0.333,1,7,8,4,0,0,2,0,10,5.3,-9
29,21,18/12/2019,22-052,NOP,@,MIN,0,20:47,4,10,0.4,2,7,0.286,0,0,,2,4,6,6,0,0,4,4,10,5.8,11
30,22,20/12/2019,22-054,NOP,@,GSW,0,21:51,6,11,0.545,2,4,0.5,0,3,0,0,5,5,2,5,0,4,2,14,10.6,2
31,23,23/12/2019,22-057,NOP,@,POR,1,17:57,3,9,0.333,1,2,0.5,0,0,,3,4,7,4,2,0,2,3,7,6.8,7
32,24,25/12/2019,22-059,NOP,@,DEN,1,36:17:00,4,13,0.308,2,8,0.25,0,0,,3,6,9,3,0,0,1,0,10,7.5,12
33,25,28/12/2019,22-062,NOP,,IND,1,30:16:00,4,11,0.364,4,8,0.5,1,2,0.5,1,3,4,3,0,0,3,1,13,6.8,15
34,26,29/12/2019,22-063,NOP,,HOU,1,40:21:00,10,20,0.5,7,12,0.583,0,0,,3,7,10,10,2,0,3,0,27,27.2,12
35,27,03/01/2020,22-068,NOP,@,LAL,1,33:21:00,10,16,0.625,2,7,0.286,1,2,0.5,0,2,2,5,2,0,1,2,23,19.7,-12
36,28,04/01/2020,22-069,NOP,@,SAC,1,32:58:00,9,19,0.474,4,12,0.333,2,2,1,2,4,6,10,2,1,2,4,24,23,21
37,29,06/01/2020,22-071,NOP,,UTA,1,36:55:00,8,14,0.571,4,6,0.667,1,3,0.333,3,5,8,7,0,0,1,2,21,20.3,-9
38,30,08/01/2020,22-073,NOP,,CHI,1,37:09:00,4,11,0.364,0,5,0,3,4,0.75,1,4,5,7,1,1,4,1,11,8.6,3
39,31,10/01/2020,22-075,NOP,@,NYK,1,38:20:00,6,14,0.429,3,7,0.429,0,0,,0,6,6,11,1,1,3,2,15,15,6
40,32,11/01/2020,22-076,NOP,@,BOS,1,33:16:00,4,12,0.333,2,7,0.286,0,0,,3,10,13,10,0,1,4,1,10,11.6,-27
41,33,13/01/2020,22-078,NOP,@,DET,1,45:48:00,7,23,0.304,3,9,0.333,0,2,0,1,11,12,9,3,0,7,3,17,8,11
42,34,16/01/2020,22-081,NOP,,UTA,1,42:07:00,2,12,0.167,1,5,0.2,0,0,,0,4,4,13,0,2,2,3,5,5.9,11
43,35,18/01/2020,22-083,NOP,,LAC,1,39:10:00,7,16,0.438,4,9,0.444,0,1,0,1,9,10,11,2,1,6,3,18,15.8,-4
44,36,20/01/2020,22-085,NOP,@,MEM,1,34:25:00,2,9,0.222,2,6,0.333,2,2,1,1,8,9,5,2,0,1,2,8,9.3,4
45,37,22/01/2020,22-087,NOP,,SAS,1,38:57:00,4,8,0.5,3,6,0.5,3,4,0.75,2,6,8,12,3,0,3,2,14,20.4,7
46,38,24/01/2020,22-089,NOP,,DEN,1,35:30:00,3,9,0.333,3,5,0.6,0,0,,0,4,4,6,1,0,2,1,9,7.9,-18
47,39,26/01/2020,22-091,NOP,,BOS,1,36:18:00,3,10,0.3,2,9,0.222,0,0,,2,4,6,15,1,1,3,2,8,13.2,13
48,40,28/01/2020,22-093,NOP,@,CLE,1,32:22:00,2,10,0.2,1,7,0.143,0,0,,1,7,8,7,1,2,4,0,5,4.9,13
49,41,31/01/2020,22-096,NOP,,MEM,1,33:09:00,7,10,0.7,5,7,0.714,0,0,,2,4,6,8,1,0,6,1,19,17.6,19
50,42,02/02/2020,22-098,NOP,@,HOU,1,37:19:00,3,7,0.429,2,6,0.333,2,2,1,1,10,11,9,3,2,4,2,10,15.9,-2
51,43,04/02/2020,22-100,NOP,,MIL,1,38:49:00,4,12,0.333,3,10,0.3,0,0,,1,13,14,3,0,1,4,2,11,6.8,-11
52,44,06/02/2020,22-102,NOP,@,CHI,1,32:48:00,3,5,0.6,3,5,0.6,0,0,,0,3,3,10,3,1,3,2,9,14.5,23
53,45,08/02/2020,22-104,NOP,@,IND,1,38:43:00,7,12,0.583,1,5,0.2,0,0,,1,4,5,7,1,0,3,2,15,13.4,-1
54,46,11/02/2020,22-107,NOP,,POR,1,33:36:00,4,11,0.364,1,4,0.25,0,0,,1,5,6,10,1,1,4,4,9,8.2,10
55,47,13/02/2020,22-109,NOP,,OKC,1,34:53:00,5,9,0.556,5,8,0.625,1,1,1,0,6,6,5,0,2,4,5,16,12.4,-1
56,48,21/02/2020,22-117,NOP,@,POR,1,40:18:00,6,11,0.545,3,5,0.6,0,0,,0,4,4,7,1,1,4,1,15,13.1,25
57,49,23/02/2020,22-119,NOP,@,GSW,1,27:03:00,1,6,0.167,0,3,0,0,0,,1,5,6,9,4,0,3,2,2,6.9,8
58,50,25/02/2020,22-121,NOP,@,LAL,1,30:36:00,4,11,0.364,2,6,0.333,0,0,,2,6,8,8,0,0,2,2,10,9.9,-7
59,51,28/02/2020,22-124,NOP,,CLE,1,35:05:00,1,6,0.167,1,3,0.333,2,3,0.667,0,6,6,12,4,2,2,3,5,13.2,8
60,52,01/03/2020,22-126,NOP,,LAL,1,37:30:00,7,15,0.467,1,7,0.143,4,6,0.667,0,9,9,9,3,1,3,0,19,20.2,-4
61,53,03/03/2020,22-128,NOP,,MIN,1,32:51:00,9,12,0.75,7,10,0.7,1,2,0.5,1,4,5,8,3,1,6,0,26,26,5
62,54,04/03/2020,22-129,NOP,@,DAL,1,39:44:00,9,19,0.474,7,11,0.636,0,0,,3,8,11,6,2,1,2,2,25,23.9,-1
63,55,06/03/2020,22-131,NOP,,MIA,1,35:50:00,6,12,0.5,3,7,0.429,1,2,0.5,2,7,9,8,1,1,4,2,16,15.6,4
64,56,08/03/2020,22-133,NOP,@,MIN,1,35:03:00,7,13,0.538,4,8,0.5,0,1,0,1,4,5,8,2,0,7,5,18,11.8,22
65,57,30/07/2020,22-277,NOP,,UTA,1,27:29:00,2,13,0.154,0,4,0,0,2,0,2,4,6,7,2,0,3,4,4,-0.2,-8
66,58,01/08/2020,22-279,NOP,@,LAC,1,23:41,2,6,0.333,2,4,0.5,1,2,0.5,0,6,6,3,0,0,3,2,7,3.3,-29
67,59,03/08/2020,22-281,NOP,,MEM,1,34:34:00,2,7,0.286,2,7,0.286,1,2,0.5,0,4,4,6,4,0,3,1,7,8.5,15
68,60,06/08/2020,22-284,NOP,@,SAC,1,31:18:00,4,7,0.571,1,4,0.25,0,0,,0,2,2,11,1,1,2,3,9,12.5,-17
69,61,07/08/2020,22-285,NOP,,WAS,1,31:28:00,1,7,0.143,0,3,0,0,0,,3,6,9,5,1,3,3,2,2,4.2,-6
70,62,09/08/2020,22-287,NOP,,SAS,1,31:01:00,2,10,0.2,0,4,0,1,1,1,2,3,5,10,0,2,3,3,5,5.3,-5
71,63,11/08/2020,22-289,NOP,@,SAC,1,29:04:00,5,9,0.556,4,6,0.667,2,2,1,1,2,3,4,0,2,4,3,16,12,-4
72,,13/08/2020,22-291,NOP,@,ORL,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1,23/12/2020,23-057,NOP,@,TOR,1,28:48:00,4,9,0.444,4,8,0.5,4,6,0.667,1,4,5,2,1,2,5,3,16,10,16
2,2,25/12/2020,23-059,NOP,@,MIA,1,33:26:00,2,8,0.25,2,8,0.25,0,0,,0,2,2,6,2,1,3,4,6,4.1,-3
3,3,27/12/2020,23-061,NOP,,SAS,1,37:25:00,7,14,0.5,1,5,0.2,1,2,0.5,1,7,8,5,5,0,2,2,16,17.1,8
4,4,29/12/2020,23-063,NOP,@,PHO,1,23:05,3,12,0.25,1,7,0.143,0,0,,0,0,0,1,0,0,3,2,7,-3.3,-22
5,5,31/12/2020,23-065,NOP,@,OKC,1,32:27:00,7,15,0.467,2,7,0.286,0,1,0,1,7,8,9,1,0,3,2,16,14.2,13
6,6,02/01/2021,23-067,NOP,,TOR,1,35:20:00,5,14,0.357,3,8,0.375,0,0,,1,3,4,4,0,2,0,3,13,9.8,3
7,7,04/01/2021,23-069,NOP,,IND,1,38:09:00,7,11,0.636,4,6,0.667,0,0,,0,6,6,6,0,0,4,5,18,13.1,-2
8,8,06/01/2021,23-071,NOP,,OKC,1,35:52:00,6,18,0.333,2,9,0.222,1,1,1,0,4,4,4,0,0,4,5,15,2.8,5
9,9,08/01/2021,23-073,NOP,,CHO,1,36:30:00,2,8,0.25,1,7,0.143,0,0,,0,2,2,3,1,1,2,0,5,2.6,-7
10,,13/01/2021,23-078,NOP,@,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,15/01/2021,23-080,NOP,@,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,17/01/2021,23-082,NOP,@,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10,19/01/2021,23-084,NOP,@,UTA,1,23:01,3,10,0.3,0,6,0,1,2,0.5,1,0,1,4,3,0,0,2,7,6.5,6
14,11,21/01/2021,23-086,NOP,@,UTA,1,27:28:00,6,15,0.4,2,6,0.333,0,0,,0,1,1,5,0,0,3,2,14,5.9,-20
15,12,23/01/2021,23-088,NOP,@,MIN,1,29:46:00,4,10,0.4,3,9,0.333,0,0,,0,4,4,7,2,1,1,3,11,12.2,-6
16,13,27/01/2021,23-092,NOP,,WAS,1,15:35,3,8,0.375,3,7,0.429,0,0,,0,2,2,4,2,1,0,1,9,10.3,23
17,14,29/01/2021,23-094,NOP,,MIL,1,35:02:00,10,20,0.5,7,13,0.538,0,0,,0,3,3,8,1,0,2,2,27,21.7,9
18,15,30/01/2021,23-095,NOP,,HOU,1,27:49:00,3,8,0.375,1,6,0.167,0,0,,1,7,8,4,3,1,2,2,7,9.1,-4
19,16,01/02/2021,23-097,NOP,,SAC,1,32:02:00,5,13,0.385,2,5,0.4,2,2,1,0,2,2,5,3,0,1,1,14,12.6,-4
20,17,03/02/2021,23-099,NOP,,PHO,1,24:23:00,7,13,0.538,4,7,0.571,0,0,,1,5,6,1,1,0,2,4,18,12,12
21,18,05/02/2021,23-101,NOP,@,IND,1,35:13:00,7,13,0.538,5,9,0.556,1,2,0.5,0,9,9,3,0,1,3,2,20,15,7
22,19,06/02/2021,23-102,NOP,,MEM,1,30:27:00,6,11,0.545,4,6,0.667,0,0,,2,5,7,7,1,1,0,2,16,19.4,21
23,20,09/02/2021,23-105,NOP,,HOU,1,29:33:00,5,12,0.417,3,6,0.5,2,2,1,2,4,6,3,0,0,0,1,15,12.9,14
24,21,10/02/2021,23-106,NOP,@,CHI,1,33:56:00,6,13,0.462,4,10,0.4,5,5,1,2,3,5,7,2,0,1,0,21,22.5,-14
25,22,12/02/2021,23-108,NOP,@,DAL,1,32:16:00,4,12,0.333,4,10,0.4,0,0,,0,6,6,7,0,1,1,4,12,10,-15
26,23,14/02/2021,23-110,NOP,@,DET,1,31:20:00,5,11,0.455,3,7,0.429,0,0,,2,2,4,3,0,0,5,4,13,4.8,-6
27,24,16/02/2021,23-112,NOP,@,MEM,1,27:28:00,5,12,0.417,2,7,0.286,1,2,0.5,1,2,3,5,2,0,1,3,13,10.8,30
28,25,17/02/2021,23-113,NOP,,POR,1,35:38:00,7,14,0.5,5,10,0.5,2,2,1,0,2,2,5,1,0,3,3,21,14.9,-19
29,26,19/02/2021,23-115,NOP,,PHO,1,36:02:00,6,13,0.462,6,12,0.5,3,4,0.75,0,1,1,12,3,2,0,2,21,26.2,0
30,27,21/02/2021,23-117,NOP,,BOS,1,38:38:00,5,11,0.455,3,6,0.5,3,4,0.75,0,6,6,4,2,0,6,3,16,9.3,6
31,28,24/02/2021,23-120,NOP,,DET,1,34:40:00,4,8,0.5,2,5,0.4,2,2,1,2,4,6,8,3,0,2,0,12,17.2,16
32,29,25/02/2021,23-121,NOP,@,MIL,1,34:36:00,7,14,0.5,6,10,0.6,0,0,,0,1,1,8,1,1,1,1,20,19.2,5
33,30,27/02/2021,23-123,NOP,@,SAS,1,35:46:00,6,17,0.353,3,12,0.25,1,1,1,0,3,3,4,0,0,1,0,16,9.2,-3
34,31,01/03/2021,23-125,NOP,,UTA,1,38:50:00,9,16,0.563,3,5,0.6,2,2,1,0,7,7,8,0,2,0,2,23,23.7,6
35,32,03/03/2021,23-127,NOP,,CHI,1,26:25:00,5,10,0.5,2,6,0.333,0,0,,0,1,1,5,3,1,2,1,12,12.1,-13
36,33,04/03/2021,23-128,NOP,,MIA,1,30:51:00,4,16,0.25,2,11,0.182,0,0,,2,2,4,1,0,0,3,0,10,0.1,-17
37,34,11/03/2021,23-135,NOP,,MIN,1,28:12:00,3,12,0.25,3,9,0.333,1,2,0.5,1,1,2,7,2,1,1,0,10,10,-16
38,35,12/03/2021,23-136,NOP,,CLE,1,25:08:00,1,7,0.143,1,5,0.2,0,0,,0,4,4,6,1,1,2,0,3,3.6,33
39,36,14/03/2021,23-138,NOP,,LAC,1,30:22:00,7,10,0.7,5,8,0.625,1,1,1,0,8,8,5,1,0,3,2,20,18.9,25
40,37,16/03/2021,23-140,NOP,@,POR,1,35:16:00,4,8,0.5,3,7,0.429,0,0,,1,2,3,17,2,0,2,2,11,19.4,-4
41,38,18/03/2021,23-142,NOP,@,POR,1,38:24:00,6,15,0.4,3,11,0.273,0,0,,0,4,4,8,1,1,2,2,15,12.6,0
42,,21/03/2021,23-145,NOP,@,DEN,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
43,,23/03/2021,23-147,NOP,,LAL,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
44,,26/03/2021,23-150,NOP,,DEN,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
45,,27/03/2021,23-151,NOP,,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,29/03/2021,23-153,NOP,@,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,01/04/2021,23-156,NOP,,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,02/04/2021,23-157,NOP,,ATL,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
49,39,04/04/2021,23-159,NOP,@,HOU,1,36:50:00,8,18,0.444,8,15,0.533,3,3,1,1,3,4,9,3,0,6,4,27,20.9,4
50,40,06/04/2021,23-161,NOP,@,ATL,1,29:30:00,4,15,0.267,4,14,0.286,0,0,,2,7,9,11,3,2,1,1,12,17.3,-24
51,41,07/04/2021,23-162,NOP,@,BRK,1,28:14:00,6,11,0.545,1,6,0.167,2,2,1,0,0,0,3,1,0,1,1,15,11.4,-29
52,,09/04/2021,23-164,NOP,,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,11/04/2021,23-166,NOP,@,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,,12/04/2021,23-167,NOP,,SAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,14/04/2021,23-169,NOP,,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,42,16/04/2021,23-171,NOP,@,WAS,1,19:46,2,10,0.2,0,7,0,0,0,,0,2,2,3,1,2,0,0,4,2.9,-17
57,43,18/04/2021,23-173,NOP,@,NYK,1,27:11:00,2,9,0.222,1,5,0.2,0,0,,0,7,7,3,2,0,0,2,5,4.9,0
58,44,20/04/2021,23-175,NOP,,BRK,1,25:55:00,6,11,0.545,3,6,0.5,0,0,,0,4,4,3,2,0,2,3,15,11.8,-2
59,45,22/04/2021,23-177,NOP,@,ORL,1,24:37:00,2,8,0.25,2,5,0.4,0,0,,0,4,4,12,0,1,4,1,6,7.1,34
60,46,24/04/2021,23-179,NOP,,SAS,1,34:19:00,9,16,0.563,6,10,0.6,0,0,,0,2,2,4,2,0,4,2,24,17,-1
61,47,26/04/2021,23-181,NOP,,LAC,1,37:47:00,7,14,0.5,3,9,0.333,1,2,0.5,0,9,9,7,2,0,4,0,18,16.2,7
62,48,28/04/2021,23-183,NOP,@,DEN,1,36:19:00,6,14,0.429,4,9,0.444,0,0,,1,11,12,12,4,2,4,1,16,22,1
63,49,29/04/2021,23-184,NOP,@,OKC,1,31:40:00,3,12,0.25,0,8,0,0,0,,2,8,10,6,3,1,1,3,6,8.3,6
64,50,01/05/2021,23-186,NOP,@,MIN,1,39:59:00,10,21,0.476,8,17,0.471,5,6,0.833,0,11,11,8,3,0,5,1,33,28.4,3
65,51,03/05/2021,23-188,NOP,,GSW,1,37:38:00,3,18,0.167,1,9,0.111,0,0,,1,6,7,8,2,0,4,2,7,0.9,-8
66,52,04/05/2021,23-189,NOP,,GSW,1,33:37:00,11,23,0.478,7,13,0.538,4,4,1,0,6,6,4,1,0,3,0,33,23.9,12
67,53,07/05/2021,23-192,NOP,@,PHI,1,34:26:00,6,18,0.333,4,13,0.308,2,4,0.5,2,5,7,3,2,0,5,2,18,8.2,-5
68,54,09/05/2021,23-194,NOP,@,CHO,1,30:15:00,4,14,0.286,4,11,0.364,0,0,,0,3,3,6,0,0,2,1,12,6.5,-2
69,55,10/05/2021,23-195,NOP,@,MEM,1,34:04:00,5,7,0.714,2,2,1,0,0,,2,6,8,3,1,2,1,2,12,15,-13
70,,12/05/2021,23-197,NOP,@,DAL,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
71,,14/05/2021,23-199,NOP,@,GSW,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,,16/05/2021,23-201,NOP,,LAL,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
1,1,20/10/2021,23-358,CHI,@,DET,1,33:22:00,5,12,0.417,2,6,0.333,0,0,,3,3,6,4,0,1,4,0,12,8.1,17
2,2,22/10/2021,23-360,CHI,,NOP,1,35:08:00,6,11,0.545,3,8,0.375,2,2,1,2,8,10,11,3,1,0,2,17,26.1,13
3,3,23/10/2021,23-361,CHI,,DET,1,37:45:00,5,12,0.417,3,7,0.429,0,0,,0,4,4,1,3,4,2,3,13,11.1,11
4,4,25/10/2021,23-363,CHI,@,TOR,1,38:03:00,5,11,0.455,5,9,0.556,0,0,,0,3,3,5,2,1,4,0,15,12.4,9
5,5,28/10/2021,24-001,CHI,,NYK,1,33:23:00,2,8,0.25,1,6,0.167,1,2,0.5,0,6,6,4,0,1,2,4,6,2.5,-1
